# Synthetic firmware Serial HDR/TLM capture generated for Phase 2 dashboard alignment
HDR,t_ms,baro_valid,baro_upd,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_upd,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_upd,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_upd,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_upd,auxvz_seq,a_vertical,est_valid,est_upd,est_seeded,est_seq,est_h,est_v,est_a,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,sea_level_hpa,baro_baseline_hpa,warn_mask
TLM,15300,1,1,766,5.900596,726.097809,2723.808632,1,1,766,-0.211090,-0.085128,-2.611812,0.011200,-0.017463,-0.000975,1,1,766,-0.256139,-0.047239,-2.560054,1,1,766,0.999980,-0.003203,0.004536,-0.002925,1,1,766,-12.503051,1,1,1,766,2623.412335,97.337283,-12.503051,2,1,1,3,1865,1,1,766,15300,0,1,1,0,0,0,0,1,1,1,14360,10750,0,14300,10640,1,0.865428,3082.495827,3045.962286,3045.878680,36.617147,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15400,1,1,771,5.843046,725.210100,2733.493097,1,1,771,-0.214908,-0.092446,-2.530217,0.011542,-0.017694,-0.000737,1,1,771,-0.262066,-0.053654,-2.474961,1,1,771,0.999982,-0.003117,0.004336,-0.002910,1,1,771,-12.432133,1,1,1,771,2633.071244,96.091244,-12.432133,2,1,1,3,1864,1,1,771,15400,0,1,1,0,0,0,0,1,1,1,14460,10850,0,14400,10740,1,0.864120,3081.033075,3046.136992,3045.878680,35.154395,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15500,1,1,776,5.786232,724.334715,2743.052526,1,1,776,-0.217673,-0.099485,-2.452724,0.011790,-0.017860,-0.000499,1,1,776,-0.266370,-0.060038,-2.394903,1,1,776,0.999983,-0.003027,0.004133,-0.002893,1,1,776,-12.362571,1,1,1,776,2642.605971,94.852215,-12.362571,2,1,1,3,1863,1,1,776,15500,0,1,1,0,0,0,0,1,1,1,14560,10950,0,14500,10840,1,0.862796,3079.624263,3046.307480,3045.878680,33.745583,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15600,1,1,781,5.730150,723.471560,2752.487562,1,1,781,-0.219372,-0.106224,-2.379537,0.011943,-0.017962,-0.000259,1,1,781,-0.269020,-0.066373,-2.320127,1,1,781,0.999984,-0.002934,0.003930,-0.002875,1,1,781,-12.294340,1,1,1,781,2652.017209,93.620062,-12.294340,2,1,1,3,1861,1,1,781,15600,0,1,1,0,0,0,0,1,1,1,14660,11050,0,14600,10940,1,0.861456,3078.267854,3046.473787,3045.878680,32.389174,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15700,1,1,786,5.674795,722.620543,2761.798835,1,1,786,-0.219997,-0.112640,-2.310777,0.012000,-0.018000,-0.000019,1,1,786,-0.269995,-0.072641,-2.250780,1,1,786,0.999985,-0.002837,0.003725,-0.002855,1,1,786,-12.227416,1,1,1,786,2661.305637,92.394654,-12.227416,2,1,1,3,1860,1,1,786,15700,0,1,1,0,0,0,0,1,1,1,14760,11150,0,14700,11040,1,0.860098,3076.962345,3046.635949,3045.878680,31.083665,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15800,1,1,791,5.620164,721.781577,2770.986967,1,1,791,-0.219544,-0.118717,-2.246471,0.011959,-0.017973,0.000221,1,1,791,-0.269288,-0.078825,-2.186900,1,1,791,0.999986,-0.002736,0.003519,-0.002834,1,1,791,-12.161777,1,1,1,791,2670.471923,91.175861,-12.161777,2,1,1,3,1859,1,1,791,15800,0,1,1,0,0,0,0,1,1,1,14860,11250,0,14800,11140,1,0.858722,3075.706267,3046.794005,3045.878680,29.827587,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15900,1,1,796,5.566253,720.954571,2780.052568,1,1,796,-0.218015,-0.124434,-2.186559,0.011821,-0.017881,0.000460,1,1,796,-0.266904,-0.084905,-2.128419,1,1,796,0.999987,-0.002633,0.003312,-0.002812,1,1,796,-12.097399,1,1,1,796,2679.516719,89.963556,-12.097399,2,1,1,3,1857,1,1,796,15900,0,1,1,0,0,0,0,1,1,1,14960,11350,0,14900,11240,1,0.857326,3074.498183,3046.947995,3045.878680,28.619503,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16000,1,1,801,5.513058,720.139441,2788.996235,1,1,801,-0.215419,-0.129775,-2.130890,0.011588,-0.017724,0.000699,1,1,801,-0.262861,-0.090862,-2.075162,1,1,801,0.999988,-0.002526,0.003104,-0.002788,1,1,801,-12.034260,1,1,1,801,2688.440668,88.757614,-12.034260,2,1,1,3,1856,1,1,801,16000,0,1,1,0,0,0,0,1,1,1,15060,11450,0,15000,11340,1,0.855911,3073.336689,3047.097959,3045.878680,27.458010,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16100,1,1,806,5.460575,719.336102,2797.818559,1,1,806,-0.211768,-0.134723,-2.079226,0.011261,-0.017504,0.000937,1,1,806,-0.257190,-0.096675,-2.026851,1,1,806,0.999989,-0.002415,0.002895,-0.002763,1,1,806,-11.972338,1,1,1,806,2697.244398,87.557913,-11.972338,2,1,1,3,1854,1,1,806,16100,0,1,1,0,0,0,0,1,1,1,15160,11550,0,15100,11440,1,0.854473,3072.220414,3047.243939,3045.878680,26.341734,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16200,1,1,811,5.408801,718.544470,2806.520119,1,1,811,-0.207079,-0.139264,-2.031252,0.010842,-0.017221,0.001173,1,1,811,-0.249933,-0.102323,-1.983114,1,1,811,0.999990,-0.002302,0.002685,-0.002737,1,1,811,-11.911612,1,1,1,811,2705.928526,86.364332,-11.911612,2,1,1,3,1853,1,1,811,16200,0,1,1,0,0,0,0,1,1,1,15260,11650,0,15200,11540,1,0.853013,3071.148014,3047.385980,3045.878680,25.269334,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16300,1,1,816,5.357731,717.764463,2815.101484,1,1,816,-0.201376,-0.143384,-1.986578,0.010336,-0.016876,0.001408,1,1,816,-0.241143,-0.107787,-1.943489,1,1,816,0.999991,-0.002186,0.002474,-0.002709,1,1,816,-11.852062,1,1,1,816,2714.493657,85.176753,-11.852062,2,1,1,3,1852,1,1,816,16300,0,1,1,0,0,0,0,1,1,1,15360,11750,0,15300,11640,1,0.851529,3070.118179,3047.524124,3045.878680,24.239500,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16400,1,1,821,5.307363,716.996003,2823.563214,1,1,821,-0.194687,-0.147070,-1.944756,0.009747,-0.016470,0.001640,1,1,821,-0.230886,-0.113046,-1.907443,1,1,821,0.999992,-0.002068,0.002262,-0.002680,1,1,821,-11.793667,1,1,1,821,2722.940384,83.995060,-11.793667,2,1,1,3,1850,1,1,821,16400,0,1,1,0,0,0,0,1,1,1,15460,11850,0,15400,11740,1,0.850020,3069.129628,3047.658419,3045.878680,23.250948,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16500,1,1,826,5.257692,716.239009,2831.905862,1,1,826,-0.187045,-0.150312,-1.905288,0.009078,-0.016005,0.001869,1,1,826,-0.219239,-0.118076,-1.874381,1,1,826,0.999992,-0.001947,0.002049,-0.002650,1,1,826,-11.736409,1,1,1,826,2731.269289,82.819138,-11.736409,2,1,1,3,1848,1,1,826,16500,0,1,1,0,0,0,0,1,1,1,15560,11950,0,15500,11840,1,0.848483,3068.181107,3047.788911,3045.878680,22.302428,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16600,1,1,831,5.208715,715.493406,2840.129968,1,1,831,-0.178486,-0.153099,-1.867643,0.008336,-0.015483,0.002096,1,1,831,-0.206285,-0.122859,-1.843663,1,1,831,0.999993,-0.001823,0.001836,-0.002618,1,1,831,-11.680267,1,1,1,831,2739.480942,81.648874,-11.680267,2,1,1,3,1847,1,1,831,16600,0,1,1,0,0,0,0,1,1,1,15660,12050,0,15600,11940,1,0.846917,3067.271393,3047.915647,3045.878680,21.392714,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16700,1,1,836,5.160429,714.759115,2848.236068,1,1,836,-0.169053,-0.155423,-1.831268,0.007526,-0.014904,0.002319,1,1,836,-0.192122,-0.127372,-1.814620,1,1,836,0.999994,-0.001698,0.001622,-0.002585,1,1,836,-11.625223,1,1,1,836,2747.575902,80.484159,-11.625223,2,1,1,3,1845,1,1,836,16700,0,1,1,0,0,0,0,1,1,1,15760,12150,0,15700,12040,1,0.845321,3066.399290,3048.038677,3045.878680,20.520610,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16800,1,1,841,5.112830,714.036064,2856.224687,1,1,841,-0.158792,-0.157276,-1.795606,0.006656,-0.014272,0.002538,1,1,841,-0.176852,-0.131594,-1.786572,1,1,841,0.999995,-0.001570,0.001408,-0.002551,1,1,841,-11.571259,1,1,1,841,2755.554719,79.324883,-11.571259,2,1,1,3,1844,1,1,841,16800,0,1,1,0,0,0,0,1,1,1,15860,12250,0,15800,12140,1,0.843692,3065.563629,3048.158050,3045.878680,19.684949,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,16900,1,1,846,5.065916,713.324179,2864.096343,1,1,846,-0.147753,-0.158655,-1.760114,0.005732,-0.013589,0.002754,1,1,846,-0.160585,-0.135505,-1.758845,1,1,846,0.999995,-0.001440,0.001193,-0.002516,1,1,846,-11.518357,1,1,1,846,2763.417928,78.170940,-11.518357,2,1,1,3,1842,1,1,846,16900,0,1,1,0,0,0,0,1,1,1,15960,12350,0,15900,12240,1,0.842029,3064.763267,3048.273817,3045.878680,18.884588,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17000,1,1,851,5.019683,712.623387,2871.851545,1,1,851,-0.135990,-0.159553,-1.724270,0.004761,-0.012857,0.002965,1,1,851,-0.143440,-0.139085,-1.730788,1,1,851,0.999996,-0.001308,0.000978,-0.002479,1,1,851,-11.466500,1,1,1,851,2771.166058,77.022224,-11.466500,2,1,1,3,1840,1,1,851,17000,0,1,1,0,0,0,0,1,1,1,16060,12450,0,16000,12340,1,0.840328,3063.997090,3048.386030,3045.878680,18.118411,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17100,1,1,856,4.974128,711.933619,2879.490796,1,1,856,-0.123562,-0.159969,-1.687598,0.003752,-0.012078,0.003171,1,1,856,-0.125539,-0.142312,-1.701793,1,1,856,0.999996,-0.001175,0.000763,-0.002441,1,1,856,-11.415671,1,1,1,856,2778.799624,75.878632,-11.415671,2,1,1,3,1839,1,1,856,17100,0,1,1,0,0,0,0,1,1,1,16160,12550,0,16100,12440,1,0.838588,3063.264007,3048.494741,3045.878680,17.385328,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17200,1,1,861,4.929248,711.254804,2887.014591,1,1,861,-0.110528,-0.159901,-1.649671,0.002712,-0.011256,0.003372,1,1,861,-0.107008,-0.145169,-1.671304,1,1,861,0.999996,-0.001041,0.000547,-0.002402,1,1,861,-11.365854,1,1,1,861,2786.319133,74.740062,-11.365854,2,1,1,3,1837,1,1,861,17200,0,1,1,0,0,0,0,1,1,1,16260,12650,0,16200,12540,1,0.836806,3062.562954,3048.600005,3045.878680,16.684274,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17300,1,1,866,4.885040,710.586873,2894.423417,1,1,866,-0.096952,-0.159349,-1.610132,0.001650,-0.010394,0.003568,1,1,866,-0.087979,-0.147637,-1.638837,1,1,866,0.999997,-0.000905,0.000331,-0.002362,1,1,866,-11.317032,1,1,1,866,2793.725082,73.606414,-11.317032,2,1,1,3,1835,1,1,866,17300,0,1,1,0,0,0,0,1,1,1,16360,12750,0,16300,12640,1,0.834978,3061.892890,3048.701875,3045.878680,16.014211,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17400,1,1,871,4.841501,709.929761,2901.717754,1,1,871,-0.082902,-0.158316,-1.568696,0.000575,-0.009494,0.003758,1,1,871,-0.068584,-0.149697,-1.603989,1,1,871,0.999997,-0.000768,0.000115,-0.002321,1,1,871,-11.269190,1,1,1,871,2801.017955,72.477589,-11.269190,2,1,1,3,1833,1,1,871,17400,0,1,1,0,0,0,0,1,1,1,16460,12850,0,16400,12740,1,0.833103,3061.252800,3048.800406,3045.878680,15.374121,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17500,1,1,876,4.798628,709.283400,2908.898076,1,1,876,-0.068446,-0.156804,-1.525165,-0.000504,-0.008560,0.003942,1,1,876,-0.048955,-0.151334,-1.566450,1,1,876,0.999997,-0.000630,-0.000101,-0.002279,1,1,876,-11.222312,1,1,1,876,2808.198231,71.353490,-11.222312,2,1,1,3,1831,1,1,876,17500,0,1,1,0,0,0,0,1,1,1,16560,12950,0,16500,12840,1,0.831175,3060.641692,3048.895655,3045.878680,14.763013,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17600,1,1,881,4.756418,708.647726,2915.964850,1,1,881,-0.053655,-0.154817,-1.479426,-0.001580,-0.007595,0.004120,1,1,881,-0.029227,-0.152532,-1.526006,1,1,881,0.999997,-0.000492,-0.000317,-0.002235,1,1,881,-11.176384,1,1,1,881,2815.266375,70.234022,-11.176384,2,1,1,3,1829,1,1,881,17600,0,1,1,0,0,0,0,1,1,1,16660,13050,0,16600,12940,1,0.829192,3060.058598,3048.987679,3045.878680,14.179918,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17700,1,1,886,4.714869,708.022675,2922.918536,1,1,886,-0.038601,-0.152363,-1.431459,-0.002643,-0.006603,0.004291,1,1,886,-0.009531,-0.153276,-1.482549,1,1,886,0.999997,-0.000352,-0.000533,-0.002191,1,1,886,-11.131390,1,1,1,886,2822.222845,69.119091,-11.131390,2,1,1,3,1827,1,1,886,17700,0,1,1,0,0,0,0,1,1,1,16760,13150,0,16700,13040,1,0.827149,3059.502571,3049.076533,3045.878680,13.623891,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17800,1,1,891,4.673978,707.408184,2929.759588,1,1,891,-0.023357,-0.149447,-1.381335,-0.003684,-0.005587,0.004455,1,1,891,0.010003,-0.153553,-1.436073,1,1,891,0.999997,-0.000213,-0.000749,-0.002145,1,1,891,-11.087317,1,1,1,891,2829.068090,68.008603,-11.087317,2,1,1,3,1825,1,1,891,17800,0,1,1,0,0,0,0,1,1,1,16860,13250,0,16800,13140,1,0.825043,3058.972688,3049.162277,3045.878680,13.094008,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,17900,1,1,896,4.633742,706.804192,2936.488453,1,1,896,-0.008000,-0.146080,-1.329216,-0.004696,-0.004550,0.004612,1,1,896,0.029247,-0.153352,-1.386677,1,1,896,0.999997,-0.000073,-0.000964,-0.002098,1,1,896,-11.044150,1,1,1,896,2835.802548,66.902469,-11.044150,2,1,1,3,1823,1,1,896,17900,0,1,1,0,0,0,0,1,1,1,16960,13350,0,16900,13240,1,0.822867,3058.468048,3049.244969,3045.878680,12.589368,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,18000,1,1,901,4.594159,706.210637,2943.105572,1,1,901,0.007397,-0.142271,-1.275346,-0.005669,-0.003498,0.004762,1,1,901,0.048081,-0.152663,-1.334561,1,1,901,0.999997,0.000067,-0.001179,-0.002051,1,1,901,-11.001876,1,1,1,901,2842.426649,65.800597,-11.001876,2,1,1,3,1821,1,1,901,18000,0,1,1,0,0,0,0,1,1,1,17060,13450,0,17000,13340,1,0.820617,3057.987771,3049.324668,3045.878680,12.109091,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,18100,1,1,906,4.555226,705.627460,2949.611380,1,1,906,0.022758,-0.138031,-1.220140,-0.006597,-0.002433,0.004904,1,1,906,0.066386,-0.151477,-1.280109,1,1,906,0.999997,0.000207,-0.001394,-0.002002,1,1,906,-10.960577,1,1,1,906,2848.940813,64.702896,-10.960577,2,1,1,3,1818,1,1,906,18100,0,1,1,0,0,0,0,1,1,1,17160,13550,0,17100,13440,1,0.818429,3057.530968,3049.401406,3045.877501,11.653467,3048,3045.877501,2.122499,1013.250000,1001.100000,0
TLM,18200,1,1,911,4.516940,705.054603,2956.006306,1,1,911,0.038007,-0.133374,-1.163914,-0.007471,-0.001359,0.005038,1,1,911,0.084053,-0.149788,-1.223626,1,1,911,0.999997,0.000347,-0.001608,-0.001952,1,1,911,-10.920167,1,1,1,911,2855.345453,63.609270,-10.920167,2,1,1,3,1816,1,1,911,18200,0,1,1,0,0,0,0,1,1,1,17260,13650,0,17200,13540,1,0.816163,3057.096759,3049.475203,3045.876324,11.220435,3048,3045.876324,2.123676,1013.250000,1001.100000,0
TLM,18300,1,1,916,4.479300,704.492008,2962.290771,1,1,916,0.053070,-0.128314,-1.107089,-0.008285,-0.000280,0.005165,1,1,916,0.100977,-0.147590,-1.165536,1,1,916,0.999996,0.000486,-0.001822,-0.001902,1,1,916,-10.880610,1,1,1,916,2861.640970,62.519633,-10.880610,2,1,1,3,1814,1,1,916,18300,0,1,1,0,0,0,0,1,1,1,17360,13750,0,17300,13640,1,0.813815,3056.684328,3049.546120,3045.875147,10.809180,3048,3045.875147,2.124853,1013.250000,1001.100000,0
TLM,18400,1,1,921,4.442302,703.939618,2968.465192,1,1,921,0.067873,-0.122866,-1.050150,-0.009031,0.000799,0.005283,1,1,921,0.117062,-0.144881,-1.106345,1,1,921,0.999996,0.000625,-0.002035,-0.001850,1,1,921,-10.841894,1,1,1,921,2867.827759,61.433902,-10.841894,2,1,1,3,1811,1,1,921,18400,0,1,1,0,0,0,0,1,1,1,17460,13850,0,17400,13740,1,0.811377,3056.292880,3049.614220,3045.873971,10.418909,3048,3045.873971,2.126029,1013.250000,1001.100000,0
TLM,18500,1,1,926,4.405945,703.397378,2974.529979,1,1,926,0.082343,-0.117046,-0.993610,-0.009705,0.001876,0.005392,1,1,926,0.132220,-0.141660,-1.046605,1,1,926,0.999996,0.000763,-0.002248,-0.001798,1,1,926,-10.804007,1,1,1,926,2873.906204,60.351992,-10.804007,2,1,1,3,1809,1,1,926,18500,0,1,1,0,0,0,0,1,1,1,17560,13950,0,17500,13840,1,0.808841,3055.921640,3049.679567,3045.872795,10.048844,3048,3045.872795,2.127205,1013.250000,1001.100000,0
TLM,18600,1,1,931,4.370226,702.865233,2980.485537,1,1,931,0.096411,-0.110872,-0.937995,-0.010300,0.002946,0.005493,1,1,931,0.146371,-0.137927,-0.986895,1,1,931,0.999995,0.000900,-0.002460,-0.001744,1,1,931,-10.766937,1,1,1,931,2879.876684,59.273822,-10.766937,2,1,1,3,1806,1,1,931,18600,0,1,1,0,0,0,0,1,1,1,17660,14050,0,17600,13940,1,0.806200,3055.569852,3049.742224,3045.871620,9.698231,3048,3045.871620,2.128380,1013.250000,1001.100000,0
TLM,18700,1,1,936,4.335143,702.343130,2986.332266,1,1,936,0.110006,-0.104363,-0.883828,-0.010812,0.004006,0.005585,1,1,936,0.159447,-0.133686,-0.927809,1,1,936,0.999994,0.001036,-0.002671,-0.001690,1,1,936,-10.730673,1,1,1,936,2885.739566,58.199310,-10.730673,2,1,1,3,1803,1,1,936,18700,0,1,1,0,0,0,0,1,1,1,17760,14150,0,17700,14040,1,0.803443,3055.236778,3049.802254,3045.870446,9.366332,3048,3045.870446,2.129554,1013.250000,1001.100000,0
TLM,18800,1,1,941,4.300694,701.831014,2992.070559,1,1,941,0.123062,-0.097538,-0.831614,-0.011236,0.005051,0.005668,1,1,941,0.171386,-0.128942,-0.869933,1,1,941,0.999994,0.001170,-0.002881,-0.001635,1,1,941,-10.695203,1,1,1,941,2891.495213,57.128378,-10.695203,2,1,1,3,1801,1,1,941,18800,0,1,1,0,0,0,0,1,1,1,17860,14250,0,17800,14140,1,0.800562,3054.921700,3049.859722,3045.869272,9.052428,3048,3045.869272,2.130728,1013.250000,1001.100000,0
TLM,18900,1,1,946,4.266877,701.328836,2997.700804,1,1,946,0.135516,-0.090419,-0.781824,-0.011569,0.006078,0.005743,1,1,946,0.182138,-0.123702,-0.813834,1,1,946,0.999993,0.001303,-0.003090,-0.001580,1,1,946,-10.660515,1,1,1,946,2897.143977,56.060945,-10.660515,2,1,1,3,1798,1,1,946,18900,0,1,1,0,0,0,0,1,1,1,17960,14350,0,17900,14240,1,0.797544,3054.623918,3049.914690,3045.868099,8.755818,3048,3045.868099,2.131901,1013.250000,1001.100000,0
TLM,19000,1,1,951,4.233689,700.836543,3003.223385,1,1,951,0.147305,-0.083025,-0.734884,-0.011809,0.007083,0.005808,1,1,951,0.191663,-0.117975,-0.760045,1,1,951,0.999992,0.001435,-0.003299,-0.001523,1,1,951,-10.626600,1,1,1,951,2902.686204,54.996934,-10.626600,2,1,1,3,1794,1,1,951,19000,0,1,1,0,0,0,0,1,1,1,18060,14450,0,18000,14340,1,0.794378,3054.342748,3049.967224,3045.866927,8.475821,3048,3045.866927,2.133073,1013.250000,1001.100000,0
TLM,19100,1,1,956,4.201129,700.354086,3008.638678,1,1,956,0.158374,-0.075381,-0.691157,-0.011953,0.008062,0.005863,1,1,956,0.199930,-0.111774,-0.709045,1,1,956,0.999992,0.001565,-0.003506,-0.001466,1,1,956,-10.593446,1,1,1,956,2908.122231,53.936270,-10.593446,2,1,1,3,1791,1,1,956,19100,0,1,1,0,0,0,0,1,1,1,18160,14550,0,18100,14440,1,0.791050,3054.077525,3050.017388,3045.865755,8.211770,3048,3045.865755,2.134245,1013.250000,1001.100000,0
TLM,19200,1,1,961,4.169195,699.881415,3013.947056,1,1,961,0.168666,-0.067509,-0.650938,-0.012000,0.009013,0.005909,1,1,961,0.206920,-0.105112,-0.661251,1,1,961,0.999991,0.001693,-0.003712,-0.001408,1,1,961,-10.561042,1,1,1,961,2913.452388,52.878875,-10.561042,2,1,1,3,1788,1,1,961,19200,0,1,1,0,0,0,0,1,1,1,18260,14650,0,18200,14540,1,0.787543,3053.827603,3050.065245,3045.864584,7.963018,3048,3045.864584,2.135416,1013.250000,1001.100000,0
TLM,19300,1,1,966,4.137884,699.418482,3019.148886,1,1,966,0.178133,-0.059433,-0.614443,-0.011950,0.009931,0.005946,1,1,966,0.212620,-0.098005,-0.617007,1,1,966,0.999990,0.001818,-0.003917,-0.001349,1,1,966,-10.529380,1,1,1,966,2918.676999,51.824677,-10.529380,2,1,1,3,1784,1,1,966,19300,0,1,1,0,0,0,0,1,1,1,18360,14750,0,18300,14640,1,0.783841,3053.592348,3050.110860,3045.863414,7.728934,3048,3045.863414,2.136586,1013.250000,1001.100000,0
TLM,19400,1,1,971,4.107195,698.965240,3024.244528,1,1,971,0.186726,-0.051176,-0.581801,-0.011803,0.010813,0.005974,1,1,971,0.217031,-0.090472,-0.576572,1,1,971,0.999989,0.001942,-0.004120,-0.001290,1,1,971,-10.498448,1,1,1,971,2923.796377,50.773601,-10.498448,2,1,1,3,1780,1,1,971,19400,0,1,1,0,0,0,0,1,1,1,18460,14850,0,18400,14740,1,0.779925,3053.371149,3050.154297,3045.862244,7.508904,3048,3045.862244,2.137756,1013.250000,1001.100000,0
TLM,19500,1,1,976,4.077126,698.521641,3029.234338,1,1,976,0.194406,-0.042766,-0.553050,-0.011561,0.011657,0.005991,1,1,976,0.220162,-0.082533,-0.540117,1,1,976,0.999988,0.002063,-0.004322,-0.001230,1,1,976,-10.468237,1,1,1,976,2928.810832,49.725574,-10.468237,2,1,1,3,1776,1,1,976,19500,0,1,1,0,0,0,0,1,1,1,18560,14950,0,18500,14840,1,0.775774,3053.163405,3050.195620,3045.861075,7.302330,3048,3045.861075,2.138925,1013.250000,1001.100000,0
TLM,19600,1,1,981,4.047675,698.087640,3034.118668,1,1,981,0.201133,-0.034225,-0.528139,-0.011226,0.012458,0.005999,1,1,981,0.222029,-0.074210,-0.507720,1,1,981,0.999987,0.002182,-0.004523,-0.001170,1,1,981,-10.438737,1,1,1,981,2933.720663,48.680526,-10.438737,2,1,1,3,1771,1,1,981,19600,0,1,1,0,0,0,0,1,1,1,18660,15050,0,18600,14940,1,0.771362,3052.968536,3050.234892,3045.859907,7.108630,3048,3045.859907,2.140093,1013.250000,1001.100000,0
TLM,19700,1,1,986,4.018841,697.663193,3038.897862,1,1,986,0.206875,-0.025582,-0.506927,-0.010799,0.013215,0.005998,1,1,986,0.222658,-0.065527,-0.479366,1,1,986,0.999986,0.002298,-0.004723,-0.001108,1,1,986,-10.409938,1,1,1,986,2938.526164,47.638386,-10.409938,2,1,1,3,1767,1,1,986,19700,0,1,1,0,0,0,0,1,1,1,18760,15150,0,18700,15040,1,0.766663,3052.785976,3050.272177,3045.858739,6.927238,3048,3045.858739,2.141261,1013.250000,1001.100000,0
TLM,19800,1,1,991,3.990621,697.248255,3043.572261,1,1,991,0.211604,-0.016861,-0.489185,-0.010285,0.013924,0.005987,1,1,991,0.222083,-0.056512,-0.454948,1,1,991,0.999984,0.002411,-0.004920,-0.001047,1,1,991,-10.381831,1,1,1,991,2943.227622,46.599084,-10.381831,2,1,1,3,1762,1,1,991,19800,0,1,1,0,0,0,0,1,1,1,18860,15250,0,18800,15140,1,0.761647,3052.615174,3050.307539,3045.857571,6.757603,3048,3045.857571,2.142429,1013.250000,1001.100000,0
TLM,19900,1,1,996,3.963014,696.842783,3048.142198,1,1,996,0.215296,-0.008088,-0.474604,-0.009688,0.014583,0.005966,1,1,996,0.220345,-0.047193,-0.434268,1,1,996,0.999983,0.002521,-0.005117,-0.000985,1,1,996,-10.354406,1,1,1,996,2947.825316,45.562552,-10.354406,2,1,1,3,1756,1,1,996,19900,0,1,1,0,0,0,0,1,1,1,18960,15350,0,18900,15240,1,0.756278,3052.455595,3050.341041,3045.856405,6.599190,3048,3045.856405,2.143595,1013.250000,1001.100000,0
TLM,20000,1,1,1001,3.936019,696.446735,3052.608003,1,1,1001,0.217934,0.000708,-0.462806,-0.009012,0.015189,0.005936,1,1,1001,0.217491,-0.037598,-0.417052,1,1,1001,0.999982,0.002628,-0.005311,-0.000922,1,1,1001,-10.327655,1,1,1,1001,2952.319520,44.528722,-10.327655,2,1,1,3,1751,1,1,1001,20000,0,1,1,0,0,0,0,1,1,1,19060,15450,0,19000,15340,1,0.750517,3052.306719,3050.372744,3045.855239,6.451480,3048,3045.855239,2.144761,1013.250000,1001.100000,0
TLM,20100,1,1,1006,3.909633,696.060069,3056.970000,1,1,1006,0.219504,0.009503,-0.453350,-0.008263,0.015741,0.005896,1,1,1006,0.213575,-0.027761,-0.402950,1,1,1006,0.999981,0.002732,-0.005504,-0.000859,1,1,1006,-10.301568,1,1,1,1006,2956.710500,43.497527,-10.301568,2,1,1,3,1744,1,1,1006,20100,0,1,1,0,0,0,0,1,1,1,19160,15550,0,19100,15440,1,0.744319,3052.168040,3050.402712,3045.854074,6.313967,3048,3045.854074,2.145926,1013.250000,1001.100000,0
